PO Created By,PO Create Date,PO Number,Month,Turn around in Days,P Grp,Date order Captured,User order Captured,BOT/MANUAL/SERVICE PROVIDER
MM-BATCH,2025-08-14,8000080125,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-14,8000080126,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-14,8000080130,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-14,8000080139,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-14,8000080131,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-14,8000080134,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080135,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080136,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080141,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080138,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080145,August 2025,0,G05,2025-08-14,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080185,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080140,August 2025,0,G05,2025-08-14,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080148,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-14,8000080143,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080149,August 2025,0,G05,2025-08-14,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080147,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-14,8000080150,August 2025,0,G05,2025-08-14,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080167,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080179,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-14,8000080153,August 2025,0,W05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080176,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080181,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-14,8000080156,August 2025,1,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080192,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080160,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080166,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080170,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080177,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080161,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080164,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080183,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080165,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080171,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080172,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080175,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080188,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080189,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080191,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080193,August 2025,0,A14,2025-08-18,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080213,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080221,August 2025,0,G05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080225,August 2025,0,W05,2025-08-18,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080226,August 2025,0,A14,2025-08-18,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080227,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080244,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080228,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080230,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080231,August 2025,0,W05,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080235,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080236,August 2025,0,A14,2025-08-15,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080238,August 2025,0,G05,2025-08-17,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080240,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080247,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080254,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080256,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080257,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080258,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080262,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080259,August 2025,0,A14,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080261,August 2025,0,W05,2025-08-18,PR2PO-ACK2,BOT
MM-BATCH,2025-08-15,8000080263,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080264,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080266,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080271,August 2025,0,A14,2025-08-17,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080272,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080273,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080274,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080275,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080276,August 2025,0,G05,2025-08-15,,SERVICE PROVIDER
MM-BATCH,2025-08-15,8000080277,August 2025,0,W05,2025-08-15,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-15,8000080278,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-15,8000080279,August 2025,0,G05,2025-08-17,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080280,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-18,8000080281,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-18,8000080282,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-18,8000080283,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080284,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-18,8000080285,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080286,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080289,August 2025,0,G05,2025-08-18,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-18,8000080292,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080293,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080295,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080297,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080298,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080301,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080303,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080304,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080306,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080311,August 2025,0,N03,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080312,August 2025,0,N03,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080314,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080315,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080316,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080319,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080320,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080321,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080322,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080324,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080325,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080329,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080331,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080332,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080333,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080334,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080335,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080339,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080340,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080342,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080343,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080344,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080346,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080348,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080349,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080353,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080357,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080358,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080359,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080360,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080361,August 2025,0,N03,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080362,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080363,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080364,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080368,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080373,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080374,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080375,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080377,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080378,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080381,August 2025,0,G05,2025-08-20,PR2PO-ACK2,BOT
MM-BATCH,2025-08-18,8000080382,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080383,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080385,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080386,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080387,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080388,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080389,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080390,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080392,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080393,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080394,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080400,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080401,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080406,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080407,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080409,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080415,August 2025,0,A14,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080418,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080422,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080424,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080426,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080434,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080435,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080437,August 2025,0,A14,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080438,August 2025,0,N03,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080440,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080441,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080442,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080443,August 2025,0,N03,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080444,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080445,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080447,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080451,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080452,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080453,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080454,August 2025,0,A14,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080456,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080460,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080462,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080466,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080468,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080469,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080471,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080288,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080290,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080291,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080294,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080296,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080299,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080300,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080302,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080310,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080330,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080366,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080305,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080307,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080313,August 2025,0,N03,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080308,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080309,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080317,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080323,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080328,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080326,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080327,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080336,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080337,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080338,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080341,August 2025,0,G05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080345,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080356,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080347,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080354,August 2025,0,N03,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080350,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080351,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080391,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080352,August 2025,0,A14,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080355,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080365,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080367,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080369,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080370,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080371,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080372,August 2025,0,W05,2025-08-18,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080376,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-18,8000080379,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-18,8000080384,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080395,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080396,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080397,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080398,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080399,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080402,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080403,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080405,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080414,August 2025,0,A14,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080404,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080410,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080411,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080408,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080412,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080417,August 2025,0,G05,2025-08-20,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080421,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080425,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080413,August 2025,0,A14,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080416,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080458,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080419,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080420,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080423,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080427,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080429,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080430,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080431,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080432,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080433,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
PR2PO_BOT4,2025-08-19,8000080436,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080439,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080446,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080448,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080449,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080450,August 2025,0,G05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080455,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080457,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080459,August 2025,0,W05,2025-08-19,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080461,August 2025,0,W05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080463,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
PR2PO_BOT4,2025-08-19,8000080465,August 2025,0,G05,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080464,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080467,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080470,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080472,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080473,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080475,August 2025,0,A14,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080476,August 2025,0,W05,2025-08-20,PR2PO-ACK2,BOT
MM-BATCH,2025-08-19,8000080477,August 2025,0,W05,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080479,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080480,August 2025,0,A14,2025-08-19,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080481,August 2025,0,A14,2025-08-20,,SERVICE PROVIDER
MM-BATCH,2025-08-19,8000080482,August 2025,0,A14,2025-08-20,PR2PO-ACK2,BOT
